"firm_name","Year","Source of financials","Number of employees","Shareholders funds th USD","Cash flow [Net Income before D&A] th USD","P/L for period [=Net income] th USD","Net Income th USD","Short Term Debt, Net th USD","Long Term Debt, Net th USD","Total Debt Issued th USD","Investment in real estate th USD","Cash and cash equivalents th USD","Operating revenue (Turnover) th USD","Total assets th USD","Solvency ratio (Asset based)","Net debt th USD","Net assets th USD","Total liabilities th USD","Loans & Borrowings th USD","Depreciation th USD","Amortization & depletion th USD","Other non-operating and financial income (expenses) th USD","Amortization th USD","Equity in Net Earnings/Loss th USD","Purchase of Fixed Assets th USD","Capital Expenditures th USD","Software Development Costs th USD","Purchase/Acquisition of Intangibles th USD","Purchase of Investments th USD","Other Investing Cash Flow th USD","Financing Cash Flow Items th USD","Total Cash from Financing Activities th USD","Inactive","Quoted","Branch","OwnData","Woco","Country ISO code","NACE Rev. 2, core code (4 digits)","Consolidation code","VAT/Tax number","Tax Identification Number (TIN)","Ticker symbol","datinc","Type of entity","Size classification","No of companies in corporate group","Entity type","Number of directors & managers","US SIC, primary code(s)","ISIN number","Previous company name Latin Alphabet","Listing status","Market price - Year to date - High USD","Market price - Year to date - Low USD"
"ANDES AG .INC",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"ANDES AG .INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CL",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2024,"Cortera",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONCURE TECHNOLOGIES INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","CA",2363,"LF",857595417,NA,NA,2007,"Corporate","Medium sized company",2,"GUO",3,3273,NA,NA,NA,NA,NA
"CARBONBUILT INC",2024,"Cortera",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CARBONBUILT INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"LITHOS CARBON, INC.",2024,"Cortera",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",2059,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Independent co",0,2895,NA,NA,NA,NA,NA
"LITHOS CARBON, INC.",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",2059,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Independent co",0,2895,NA,NA,NA,NA,NA
"LITHOS CARBON, INC.",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",2059,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Independent co",0,2895,NA,NA,NA,NA,NA
"LITHOS CARBON, INC.",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",2059,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Independent co",0,2895,NA,NA,NA,NA,NA
"LITHOS CARBON, INC.",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",2059,"LF",NA,NA,NA,NA,"Corporate","Medium sized company",0,"Independent co",0,2895,NA,NA,NA,NA,NA
